Location;Parameter;Analytical Method;Calculated Method;Qual;Result;Units;MDL;ML;RL;Sampling Date;Sampling Time;Analysis Date;Analysis Time;Review Priority Indicator;QA Codes;Comments;Facility Name;Report Name;Latitude;Longitude;Receiving Water Body
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;28160;lb/day;;;;2023-11-06;00:00:00;2023-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;752;mg/L;28,0;;28,0;2021-02-28;00:00:00;2021-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;44981;lb/day;;;;2019-11-07;00:00:00;2019-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2019;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;612;mg/L;28,0;28,0;28,0;2021-03-01;23:55:00;2021-03-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;72617;lb/day;;;;2015-11-08;00:00:00;2015-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;612;mg/L;28,0;;28,0;2021-03-31;00:00:00;2021-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;50651;lb/day;;;;2025-11-12;00:00:00;2025-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;60491;lb/day;;;;2012-11-30;00:00:00;2012-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2012;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;740;mg/L;28,0;28,0;28,0;2021-04-04;23:55:00;2021-04-09;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for April 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;55262;lb/day;;;;2013-11-30;00:00:00;2013-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;740;mg/L;28,0;;28,0;2021-04-30;00:00:00;2021-04-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for April 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;70050;lb/day;;;;2014-11-30;00:00:00;2014-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2014;34,1372;-118,27422;Los Angeles River
RSW-LAGT650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;708;mg/L;28,0;28,0;28,0;2021-05-04;07:35:00;2021-05-11;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2021;34,1377;-118,27532;Los Angeles River
RSW-LAGT654(a);Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;708;mg/L;28,0;28,0;28,0;2021-05-04;07:55:00;2021-05-11;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2021;34,13;-118,27314;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;72617;lb/day;;;;2015-11-30;00:00:00;2015-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;756;mg/L;28,0;28,0;28,0;2021-05-06;23:55:00;2021-05-11;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;74200;lb/day;;;;2016-11-30;00:00:00;2016-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;756;mg/L;28,0;;28,0;2021-05-31;00:00:00;2021-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;60466;lb/day;;;;2017-11-30;00:00:00;2017-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2017;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;62464;lb/day;;;;2018-11-30;00:00:00;2018-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2018;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;748;mg/L;28,0;28,0;28,0;2021-06-14;23:55:00;2021-06-17;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;748;mg/L;28,0;;28,0;2021-06-30;00:00:00;2021-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;44981;lb/day;;;;2019-11-30;00:00:00;2019-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2019;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;52078;lb/day;;;;2020-11-30;00:00:00;2020-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2020;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;776;mg/L;28,0;28,0;28,0;2021-07-07;23:55:00;2021-07-13;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;776;mg/L;28,0;;28,0;2021-07-31;00:00:00;2021-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;48247;lb/day;;;;2021-11-30;00:00:00;2021-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;54968;lb/day;;;;2022-11-30;00:00:00;2022-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;784;mg/L;28,0;28,0;28,0;2021-08-01;23:55:00;2021-08-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2021;34,1372;-118,27422;Los Angeles River
RSW-LAGT650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;648;mg/L;28,0;28,0;28,0;2021-08-03;07:30:00;2021-08-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2021;34,1377;-118,27532;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;28160;lb/day;;;;2023-11-30;00:00:00;2023-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2023;34,1372;-118,27422;Los Angeles River
RSW-LAGT654(a);Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;664;mg/L;28,0;28,0;28,0;2021-08-03;08:00:00;2021-08-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2021;34,13;-118,27314;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;44634;lb/day;;;;2024-11-30;00:00:00;2024-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;784;mg/L;28,0;;28,0;2021-08-31;00:00:00;2021-08-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;50651;lb/day;;;;2025-11-30;00:00:00;2025-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;816;mg/L;35,0;35,0;35,0;2021-09-01;23:55:00;2021-09-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for September 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;61440;lb/day;;;;2018-12-01;00:00:00;2018-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2018;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;816;mg/L;35,0;;35,0;2021-09-30;00:00:00;2021-09-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for September 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;79858;lb/day;;;;2012-12-02;00:00:00;2012-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2012;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;746;mg/L;35,0;35,0;35,0;2021-10-04;23:55:00;2021-10-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for October 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;61266;lb/day;;;;2015-12-02;00:00:00;2015-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;746;mg/L;35,0;;35,0;2021-10-31;00:00:00;2021-10-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for October 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;50529;lb/day;;;;2017-12-02;00:00:00;2017-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2017;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;790;mg/L;35,0;35,0;35,0;2021-11-02;23:55:00;2021-11-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;52195;lb/day;;;;2021-12-03;00:00:00;2021-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2021;34,1372;-118,27422;Los Angeles River
RSW-LAGT650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;632;mg/L;35,0;35,0;35,0;2021-11-02;08:00:00;2021-11-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2021;34,1377;-118,27532;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;61520;lb/day;;;;2022-12-03;00:00:00;2022-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2022;34,1372;-118,27422;Los Angeles River
RSW-LAGT654(a);Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;650;mg/L;35,0;35,0;35,0;2021-11-02;08:30:00;2021-11-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2021;34,13;-118,27314;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;40850;lb/day;;;;2023-12-03;00:00:00;2023-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;790;mg/L;35,0;;35,0;2021-11-30;00:00:00;2021-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;74725;lb/day;;;;2014-12-04;00:00:00;2014-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2014;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;734;mg/L;35,0;35,0;35,0;2021-12-03;23:55:00;2021-12-09;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;75977;lb/day;;;;2013-12-05;00:00:00;2013-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;734;mg/L;35,0;;35,0;2021-12-31;00:00:00;2021-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;54966;lb/day;;;;2020-12-05;00:00:00;2020-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2020;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;742;mg/L;35,0;35,0;35,0;2022-01-04;23:55:00;2022-01-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;66600;lb/day;;;;2019-12-06;00:00:00;2019-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2019;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;742;mg/L;35,0;;35,0;2022-01-31;00:00:00;2022-01-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for January 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;65623;lb/day;;;;2024-12-06;00:00:00;2024-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2024;34,1372;-118,27422;Los Angeles River
RSW-LAGT650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;690;mg/L;35,0;35,0;35,0;2022-02-01;07:47:00;2022-02-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2022;34,1377;-118,27532;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;79567;lb/day;;;;2016-12-19;00:00:00;2016-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2016;34,1372;-118,27422;Los Angeles River
RSW-LAGT654(a);Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;710;mg/L;35,0;35,0;35,0;2022-02-01;08:12:00;2022-02-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2022;34,13;-118,27314;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Daily Discharge;=;45959;lb/day;;;;2025-12-28;00:00:00;2025-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;79858;lb/day;;;;2012-12-31;00:00:00;2012-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2012;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;762;mg/L;35,0;35,0;35,0;2022-02-02;23:55:00;2022-02-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;75977;lb/day;;;;2013-12-31;00:00:00;2013-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2013;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;762;mg/L;35,0;;35,0;2022-02-28;00:00:00;2022-02-28;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for February 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;74725;lb/day;;;;2014-12-31;00:00:00;2014-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2014;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;764;mg/L;35,0;35,0;35,0;2022-03-01;23:55:00;2022-03-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;764;mg/L;35,0;;35,0;2022-03-31;00:00:00;2022-03-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for March 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;61266;lb/day;;;;2015-12-31;00:00:00;2015-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2015;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;722;mg/L;35,0;35,0;35,0;2022-04-04;23:55:00;2022-04-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for April 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;79567;lb/day;;;;2016-12-31;00:00:00;2016-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2016;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;50529;lb/day;;;;2017-12-31;00:00:00;2017-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2017;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;722;mg/L;35,0;;35,0;2022-04-30;00:00:00;2022-04-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for April 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;61440;lb/day;;;;2018-12-31;00:00:00;2018-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2018;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;742;mg/L;35,0;35,0;35,0;2022-05-01;23:55:00;2022-05-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;66600;lb/day;;;;2019-12-31;00:00:00;2019-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2019;34,1372;-118,27422;Los Angeles River
RSW-LAGT650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;694;mg/L;35,0;35,0;35,0;2022-05-03;07:30:00;2022-05-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2022;34,1377;-118,27532;Los Angeles River
RSW-LAGT654(a);Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;702;mg/L;35,0;35,0;35,0;2022-05-03;08:00:00;2022-05-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2022;34,13;-118,27314;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;54966;lb/day;;;;2020-12-31;00:00:00;2020-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2020;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;742;mg/L;35,0;;35,0;2022-05-31;00:00:00;2022-05-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for May 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;52195;lb/day;;;;2021-12-31;00:00:00;2021-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2021;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;61520;lb/day;;;;2022-12-31;00:00:00;2022-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;784;mg/L;35,0;35,0;35,0;2022-06-01;23:55:00;2022-06-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;40850;lb/day;;;;2023-12-31;00:00:00;2023-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2023;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;784;mg/L;35,0;;35,0;2022-06-30;00:00:00;2022-06-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for June 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;65623;lb/day;;;;2024-12-31;00:00:00;2024-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2024;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;782;mg/L;35,0;35,0;35,0;2022-07-08;23:55:00;2022-07-12;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;782;mg/L;35,0;;35,0;2022-07-31;00:00:00;2022-07-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for July 2022;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;45959;lb/day;;;;2025-12-31;00:00:00;2025-12-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2025;34,1372;-118,27422;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;836;mg/L;28,0;28,0;28,0;2022-08-01;23:55:00;2022-08-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2022;34,1372;-118,27422;Los Angeles River
RSW-LAGT650;Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;624;mg/L;28,0;28,0;28,0;2022-08-16;08:00:00;2022-08-18;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2022;34,1377;-118,27532;Los Angeles River
RSW-LAGT654(a);Total Dissolved Solids (TDS);Standard Method (19th) 2540 C: Total Diss. Solids at 180 deg.;;=;616;mg/L;28,0;28,0;28,0;2022-08-16;08:30:00;2022-08-18;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2022;34,13;-118,27314;Los Angeles River
EFF-001A;Total Dissolved Solids (TDS);;Monthly Average (Mean);=;836;mg/L;28,0;;28,0;2022-08-31;00:00:00;2022-08-31;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for August 2022;34,1372;-118,27422;Los Angeles River
