Location;Parameter;Analytical Method;Calculated Method;Qual;Result;Units;MDL;ML;RL;Sampling Date;Sampling Time;Analysis Date;Analysis Time;Review Priority Indicator;QA Codes;Comments;Facility Name;Report Name;Latitude;Longitude;Receiving Water Body
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1160,0;mg/L;3,0;3,0;3,0;2014-11-28;00:00:00;2014-11-29;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2014;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;992,0;mg/L;3,0;3,0;3,0;2015-11-28;00:00:00;2015-11-29;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2015;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;822,0;mg/L;3,0;3,0;3,0;2016-11-28;00:00:00;2016-11-29;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2016;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;804,0;mg/L;3,0;3,0;3,0;2017-11-28;23:55:00;2017-12-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2017;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;534,0;mg/L;3,0;3,0;3,0;2018-11-28;23:55:00;2018-12-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2018;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;693,0;mg/L;3,0;3,0;3,0;2019-11-28;23:55:00;2019-12-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2019;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;810,0;mg/L;3,0;3,0;3,0;2020-11-28;23:55:00;2020-12-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2020;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;610,0;mg/L;3,0;3,0;3,0;2021-11-28;23:55:00;2021-12-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2021;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1630,0;mg/L;3,0;3,0;3,0;2022-11-28;23:55:00;2022-12-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2022;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;627,0;mg/L;3,0;3,0;3,0;2023-11-28;23:55:00;2023-12-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2023;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;734,0;mg/L;3,0;3,0;3,0;2024-11-28;23:55:00;2024-12-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2024;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;641,0;mg/L;3,0;3,0;3,0;2011-11-29;00:00:00;2011-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2011;;;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;737,0;mg/L;3,0;3,0;3,0;2012-11-29;00:00:00;2012-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2012;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1330,0;mg/L;3,0;3,0;3,0;2013-11-29;00:00:00;2013-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2013;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1000,0;mg/L;3,0;3,0;3,0;2014-11-29;00:00:00;2014-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2014;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;878,0;mg/L;3,0;3,0;3,0;2015-11-29;00:00:00;2015-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2015;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1200,0;mg/L;3,0;3,0;3,0;2016-11-29;00:00:00;2016-11-30;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2016;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1060,0;mg/L;3,0;3,0;3,0;2017-11-29;23:55:00;2017-12-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2017;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;573,0;mg/L;3,0;3,0;3,0;2018-11-29;23:55:00;2018-12-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2018;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1650,0;mg/L;3,0;3,0;3,0;2019-11-29;23:55:00;2019-12-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2019;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;752,0;mg/L;3,0;3,0;3,0;2020-11-29;23:55:00;2020-12-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2020;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1540,0;mg/L;3,0;3,0;3,0;2022-11-29;23:55:00;2022-12-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2022;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;518,0;mg/L;3,0;3,0;3,0;2023-11-29;23:55:00;2023-12-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2023;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1170,0;mg/L;3,0;3,0;3,0;2024-11-29;23:55:00;2024-12-05;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2024;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;753,0;mg/L;3,0;3,0;3,0;2011-11-30;00:00:00;2011-12-01;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2011;;;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;740,0;mg/L;3,0;3,0;3,0;2012-11-30;00:00:00;2012-12-01;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2012;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;788,0;mg/L;3,0;3,0;3,0;2013-11-30;00:00:00;2013-12-01;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2013;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;812,0;mg/L;3,0;3,0;3,0;2014-11-30;00:00:00;2014-12-01;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2014;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;948,0;mg/L;3,0;3,0;3,0;2015-11-30;00:00:00;2015-12-01;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2015;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;969,0;mg/L;3,0;3,0;3,0;2016-11-30;00:00:00;2016-12-01;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2016;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;855,0;mg/L;3,0;3,0;3,0;2017-11-30;23:55:00;2017-12-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2017;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;602,0;mg/L;3,0;3,0;3,0;2018-11-30;23:55:00;2018-12-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2018;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1250,0;mg/L;3,0;3,0;3,0;2019-11-30;23:55:00;2019-12-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2019;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;946,0;mg/L;3,0;3,0;3,0;2020-11-30;23:55:00;2020-12-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2020;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;657,0;mg/L;3,0;3,0;3,0;2021-11-30;23:55:00;2021-12-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2021;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1290,0;mg/L;3,0;3,0;3,0;2022-11-30;23:55:00;2022-12-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2022;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;660,0;mg/L;3,0;3,0;3,0;2023-11-30;23:55:00;2023-12-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2023;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1010,0;mg/L;3,0;3,0;3,0;2024-11-30;23:55:00;2024-12-06;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for November 2024;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;807,0;mg/L;3,0;3,0;3,0;2011-12-01;00:00:00;2011-12-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2011;;;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;653,0;mg/L;3,0;3,0;3,0;2012-12-01;00:00:00;2012-12-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2012;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;782,0;mg/L;3,0;3,0;3,0;2013-12-01;00:00:00;2013-12-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2013;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1020,0;mg/L;3,0;3,0;3,0;2014-12-01;00:00:00;2014-12-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2014;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1250,0;mg/L;3,0;3,0;3,0;2015-12-01;00:00:00;2015-12-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2015;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;746,0;mg/L;3,0;3,0;3,0;2016-12-01;00:00:00;2016-12-02;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2016;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1100,0;mg/L;3,0;3,0;3,0;2017-12-01;23:55:00;2017-12-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2017;34,13932;-118,27339;
INF-001;Ammonia, Total (as N);Nitrogen, Ammonia (as N);;=;35,1;mg/L;0,5;1,0;1,0;2018-12-01;23:55:00;2018-12-11;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2018;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;374,0;mg/L;3,0;3,0;3,0;2018-12-01;23:55:00;2018-12-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2018;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1420,0;mg/L;3,0;3,0;3,0;2019-12-01;23:55:00;2019-12-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2019;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;537,0;mg/L;3,0;3,0;3,0;2020-12-01;23:55:00;2020-12-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2020;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;996,0;mg/L;3,0;3,0;3,0;2021-12-01;23:55:00;2021-12-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2021;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1360,0;mg/L;3,0;3,0;3,0;2022-12-01;23:55:00;2022-12-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2022;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;482,0;mg/L;3,0;3,0;3,0;2023-12-01;23:55:00;2023-12-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2023;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;872,0;mg/L;3,0;3,0;3,0;2024-12-01;23:55:00;2024-12-07;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2024;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;720,0;mg/L;3,0;3,0;3,0;2011-12-02;00:00:00;2011-12-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2011;;;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;569,0;mg/L;3,0;3,0;3,0;2012-12-02;00:00:00;2012-12-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2012;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;710,0;mg/L;3,0;3,0;3,0;2013-12-02;00:00:00;2013-12-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2013;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;683,0;mg/L;3,0;3,0;3,0;2014-12-02;00:00:00;2014-12-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2014;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;743,0;mg/L;3,0;3,0;3,0;2015-12-02;00:00:00;2015-12-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2015;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;755,0;mg/L;3,0;3,0;3,0;2016-12-02;00:00:00;2016-12-03;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2016;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;645,0;mg/L;3,0;3,0;3,0;2017-12-02;23:55:00;2017-12-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2017;34,13932;-118,27339;
INF-001;Ammonia, Total (as N);Nitrogen, Ammonia (as N);;=;46,9;mg/L;0,5;1,0;1,0;2017-12-02;23:55:00;2017-12-11;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2017;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;579,0;mg/L;3,0;3,0;3,0;2018-12-02;23:55:00;2018-12-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2018;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1160,0;mg/L;3,0;3,0;3,0;2019-12-02;23:55:00;2019-12-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2019;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;672,0;mg/L;3,0;3,0;3,0;2020-12-02;23:55:00;2020-12-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2020;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;687,0;mg/L;3,0;3,0;3,0;2021-12-02;23:55:00;2021-12-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2021;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;940,0;mg/L;3,0;3,0;3,0;2022-12-02;23:55:00;2022-12-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2022;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;492,0;mg/L;3,0;3,0;3,0;2023-12-02;23:55:00;2023-12-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2023;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;871,0;mg/L;3,0;3,0;3,0;2024-12-02;23:55:00;2024-12-08;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2024;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;777,0;mg/L;3,0;3,0;3,0;2011-12-03;00:00:00;2011-12-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2011;;;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;564,0;mg/L;3,0;3,0;3,0;2012-12-03;00:00:00;2012-12-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2012;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;735,0;mg/L;3,0;3,0;3,0;2013-12-03;00:00:00;2013-12-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2013;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;989,0;mg/L;3,0;3,0;3,0;2014-12-03;00:00:00;2014-12-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2014;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;890,0;mg/L;3,0;3,0;3,0;2015-12-03;00:00:00;2015-12-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2015;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;989,0;mg/L;3,0;3,0;3,0;2016-12-03;00:00:00;2016-12-04;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2016;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1360,0;mg/L;3,0;3,0;3,0;2017-12-03;23:55:00;2017-12-09;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2017;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;692,0;mg/L;3,0;3,0;3,0;2018-12-03;23:55:00;2018-12-09;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2018;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;1990,0;mg/L;3,0;3,0;3,0;2019-12-03;23:55:00;2019-12-09;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2019;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;590,0;mg/L;3,0;3,0;3,0;2020-12-03;23:55:00;2020-12-09;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2020;34,13932;-118,27339;
INF-001;Biochemical Oxygen Demand (BOD) (5-day @ 20 Deg. C);Standard Method (18th & 19th) 5210 B: 5-Day BOD Test;;=;513,0;mg/L;3,0;3,0;3,0;2021-12-03;23:55:00;2021-12-09;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2021;34,13932;-118,27339;
INF-001;Ammonia, Total (as N);Nitrogen, Ammonia (as N);;=;32,0;mg/L;0,2;0,5;0,5;2021-12-03;23:55:00;2021-12-21;00:00:00;;;;Los Angeles-Glendale WWRP; Monthly SMR ( MONNPDES ) report for December 2021;34,13932;-118,27339;
